paper_id_word_cited_id,paper_id,word_cited_id,add_numerical
31483_word1264,31483,word1264,31483
31483_word1354,31483,word1354,31483
31483_word20,31483,word20,31483
31483_word213,31483,word213,31483
31483_word359,31483,word359,31483
31483_word508,31483,word508,31483
31483_word53,31483,word53,31483
31483_word697,31483,word697,31483
31483_word704,31483,word704,31483
31483_word755,31483,word755,31483
31483_word815,31483,word815,31483
31483_word876,31483,word876,31483
31489_word1118,31489,word1118,31489
31489_word1229,31489,word1229,31489
31489_word1293,31489,word1293,31489
31489_word133,31489,word133,31489
31489_word1382,31489,word1382,31489
31489_word195,31489,word195,31489
31489_word26,31489,word26,31489
31489_word366,31489,word366,31489
31489_word379,31489,word379,31489
31489_word412,31489,word412,31489
31489_word435,31489,word435,31489
31489_word443,31489,word443,31489
31489_word446,31489,word446,31489
31489_word484,31489,word484,31489
31489_word534,31489,word534,31489
31489_word541,31489,word541,31489
31489_word570,31489,word570,31489
31489_word675,31489,word675,31489
31489_word752,31489,word752,31489
31489_word912,31489,word912,31489
31489_word972,31489,word972,31489
31769_word1061,31769,word1061,31769
31769_word1072,31769,word1072,31769
31769_word1076,31769,word1076,31769
31769_word1188,31769,word1188,31769
31769_word1254,31769,word1254,31769
31769_word1264,31769,word1264,31769
31769_word1309,31769,word1309,31769
31769_word1353,31769,word1353,31769
31769_word1393,31769,word1393,31769
31769_word1424,31769,word1424,31769
31769_word20,31769,word20,31769
31769_word36,31769,word36,31769
31769_word394,31769,word394,31769
31769_word421,31769,word421,31769
31769_word463,31769,word463,31769
31769_word515,31769,word515,31769
31769_word537,31769,word537,31769
31769_word712,31769,word712,31769
31769_word725,31769,word725,31769
31769_word738,31769,word738,31769
31769_word775,31769,word775,31769
31769_word795,31769,word795,31769
31769_word878,31769,word878,31769
31863_word1055,31863,word1055,31863
31863_word1132,31863,word1132,31863
31863_word1140,31863,word1140,31863
31863_word1178,31863,word1178,31863
31863_word1264,31863,word1264,31863
31863_word212,31863,word212,31863
31863_word253,31863,word253,31863
31863_word284,31863,word284,31863
31863_word286,31863,word286,31863
31863_word431,31863,word431,31863
31863_word456,31863,word456,31863
31863_word510,31863,word510,31863
31863_word541,31863,word541,31863
31863_word624,31863,word624,31863
31863_word64,31863,word64,31863
31863_word709,31863,word709,31863
31863_word750,31863,word750,31863
31863_word813,31863,word813,31863
31863_word860,31863,word860,31863
31863_word913,31863,word913,31863
31863_word936,31863,word936,31863
31927_word1098,31927,word1098,31927
31927_word1132,31927,word1132,31927
31927_word1188,31927,word1188,31927
31927_word1210,31927,word1210,31927
31927_word1329,31927,word1329,31927
31927_word1331,31927,word1331,31927
31927_word1352,31927,word1352,31927
31927_word168,31927,word168,31927
31927_word244,31927,word244,31927
31927_word457,31927,word457,31927
31927_word473,31927,word473,31927
31927_word475,31927,word475,31927
31927_word522,31927,word522,31927
31927_word588,31927,word588,31927
31927_word649,31927,word649,31927
31927_word699,31927,word699,31927
31927_word802,31927,word802,31927
31932_word1076,31932,word1076,31932
31932_word1077,31932,word1077,31932
31932_word1171,31932,word1171,31932
31932_word1178,31932,word1178,31932
31932_word1263,31932,word1263,31932
31932_word1382,31932,word1382,31932
31932_word1426,31932,word1426,31932
31932_word168,31932,word168,31932
31932_word206,31932,word206,31932
31932_word28,31932,word28,31932
31932_word341,31932,word341,31932
31932_word522,31932,word522,31932
31932_word588,31932,word588,31932
31932_word592,31932,word592,31932
31932_word755,31932,word755,31932
31932_word852,31932,word852,31932
31932_word875,31932,word875,31932
32083_word1171,32083,word1171,32083
32083_word1178,32083,word1178,32083
32083_word1180,32083,word1180,32083
32083_word1203,32083,word1203,32083
32083_word1264,32083,word1264,32083
32083_word129,32083,word129,32083
32083_word1296,32083,word1296,32083
32083_word133,32083,word133,32083
32083_word1332,32083,word1332,32083
32083_word1354,32083,word1354,32083
32083_word1413,32083,word1413,32083
32083_word1415,32083,word1415,32083
32083_word20,32083,word20,32083
32083_word204,32083,word204,32083
32083_word234,32083,word234,32083
32083_word262,32083,word262,32083
32083_word441,32083,word441,32083
32083_word47,32083,word47,32083
32083_word518,32083,word518,32083
32083_word59,32083,word59,32083
32083_word62,32083,word62,32083
32083_word626,32083,word626,32083
32083_word954,32083,word954,32083
32260_word1206,32260,word1206,32260
32260_word1293,32260,word1293,32260
32260_word1331,32260,word1331,32260
32260_word1332,32260,word1332,32260
32260_word1354,32260,word1354,32260
32260_word15,32260,word15,32260
32260_word284,32260,word284,32260
32260_word302,32260,word302,32260
32260_word339,32260,word339,32260
32260_word399,32260,word399,32260
32260_word424,32260,word424,32260
32260_word425,32260,word425,32260
32260_word440,32260,word440,32260
32260_word508,32260,word508,32260
32260_word813,32260,word813,32260
32260_word817,32260,word817,32260
32260_word927,32260,word927,32260
32260_word988,32260,word988,32260
32276_word1157,32276,word1157,32276
32276_word1173,32276,word1173,32276
32276_word1250,32276,word1250,32276
32276_word1258,32276,word1258,32276
32276_word1263,32276,word1263,32276
32276_word129,32276,word129,32276
32276_word1334,32276,word1334,32276
32276_word1353,32276,word1353,32276
32276_word1356,32276,word1356,32276
32276_word188,32276,word188,32276
32276_word219,32276,word219,32276
32276_word380,32276,word380,32276
32276_word40,32276,word40,32276
32276_word470,32276,word470,32276
32276_word508,32276,word508,32276
32276_word541,32276,word541,32276
32276_word566,32276,word566,32276
32276_word616,32276,word616,32276
32276_word697,32276,word697,32276
32276_word701,32276,word701,32276
32276_word755,32276,word755,32276
32276_word876,32276,word876,32276
32276_word916,32276,word916,32276
32276_word946,32276,word946,32276
32276_word970,32276,word970,32276
32688_word1178,32688,word1178,32688
32688_word1206,32688,word1206,32688
32688_word1210,32688,word1210,32688
32688_word1231,32688,word1231,32688
32688_word1292,32688,word1292,32688
32688_word1377,32688,word1377,32688
32688_word20,32688,word20,32688
32688_word238,32688,word238,32688
32688_word35,32688,word35,32688
32688_word508,32688,word508,32688
32688_word521,32688,word521,32688
32688_word593,32688,word593,32688
32688_word616,32688,word616,32688
32688_word622,32688,word622,32688
32688_word694,32688,word694,32688
32688_word695,32688,word695,32688
32688_word699,32688,word699,32688
32688_word775,32688,word775,32688
32688_word937,32688,word937,32688
32688_word968,32688,word968,32688
32688_word970,32688,word970,32688
32698_word100,32698,word100,32698
32698_word103,32698,word103,32698
32698_word105,32698,word105,32698
32698_word1157,32698,word1157,32698
32698_word1178,32698,word1178,32698
32698_word1185,32698,word1185,32698
32698_word1210,32698,word1210,32698
32698_word126,32698,word126,32698
32698_word1264,32698,word1264,32698
32698_word136,32698,word136,32698
32698_word1382,32698,word1382,32698
32698_word1385,32698,word1385,32698
32698_word227,32698,word227,32698
32698_word275,32698,word275,32698
32698_word447,32698,word447,32698
32698_word457,32698,word457,32698
32698_word475,32698,word475,32698
32698_word649,32698,word649,32698
32698_word757,32698,word757,32698
32698_word784,32698,word784,32698
32698_word970,32698,word970,32698
32872_word100,32872,word100,32872
32872_word1005,32872,word1005,32872
32872_word1072,32872,word1072,32872
32872_word1178,32872,word1178,32872
32872_word1195,32872,word1195,32872
32872_word1207,32872,word1207,32872
32872_word1210,32872,word1210,32872
32872_word1255,32872,word1255,32872
32872_word1286,32872,word1286,32872
32872_word1309,32872,word1309,32872
32872_word1414,32872,word1414,32872
32872_word150,32872,word150,32872
32872_word319,32872,word319,32872
32872_word453,32872,word453,32872
32872_word618,32872,word618,32872
32872_word649,32872,word649,32872
32872_word810,32872,word810,32872
32872_word875,32872,word875,32872
32872_word88,32872,word88,32872
32872_word916,32872,word916,32872
32872_word938,32872,word938,32872
33013_word1082,33013,word1082,33013
33013_word1117,33013,word1117,33013
33013_word1130,33013,word1130,33013
33013_word1195,33013,word1195,33013
33013_word1239,33013,word1239,33013
33013_word1264,33013,word1264,33013
33013_word1292,33013,word1292,33013
33013_word1318,33013,word1318,33013
33013_word1350,33013,word1350,33013
33013_word136,33013,word136,33013
33013_word1392,33013,word1392,33013
33013_word332,33013,word332,33013
33013_word36,33013,word36,33013
33013_word383,33013,word383,33013
33013_word39,33013,word39,33013
33013_word678,33013,word678,33013
33013_word681,33013,word681,33013
33013_word730,33013,word730,33013
33013_word78,33013,word78,33013
33013_word875,33013,word875,33013
33013_word895,33013,word895,33013
33013_word918,33013,word918,33013
33013_word94,33013,word94,33013
33013_word971,33013,word971,33013
33013_word980,33013,word980,33013
33231_word1072,33231,word1072,33231
33231_word1171,33231,word1171,33231
33231_word1176,33231,word1176,33231
33231_word1184,33231,word1184,33231
33231_word1188,33231,word1188,33231
33231_word1210,33231,word1210,33231
33231_word1237,33231,word1237,33231
33231_word132,33231,word132,33231
33231_word1356,33231,word1356,33231
33231_word1430,33231,word1430,33231
33231_word20,33231,word20,33231
33231_word225,33231,word225,33231
33231_word28,33231,word28,33231
33231_word325,33231,word325,33231
33231_word368,33231,word368,33231
33231_word423,33231,word423,33231
33231_word457,33231,word457,33231
33231_word465,33231,word465,33231
33231_word475,33231,word475,33231
33231_word496,33231,word496,33231
33231_word497,33231,word497,33231
33231_word506,33231,word506,33231
33231_word611,33231,word611,33231
33231_word626,33231,word626,33231
33231_word649,33231,word649,33231
33231_word662,33231,word662,33231
33231_word699,33231,word699,33231
33231_word809,33231,word809,33231
33301_word1150,33301,word1150,33301
33301_word1164,33301,word1164,33301
33301_word131,33301,word131,33301
33301_word1331,33301,word1331,33301
33301_word625,33301,word625,33301
33301_word751,33301,word751,33301
33303_word1098,33303,word1098,33303
33303_word1132,33303,word1132,33303
33303_word1150,33303,word1150,33303
33303_word1164,33303,word1164,33303
33303_word1178,33303,word1178,33303
33303_word1199,33303,word1199,33303
33303_word1296,33303,word1296,33303
33303_word131,33303,word131,33303
33303_word1331,33303,word1331,33303
33303_word1353,33303,word1353,33303
33303_word1430,33303,word1430,33303
33303_word150,33303,word150,33303
33303_word26,33303,word26,33303
33303_word455,33303,word455,33303
33303_word591,33303,word591,33303
33303_word676,33303,word676,33303
33303_word817,33303,word817,33303
33325_word1120,33325,word1120,33325
33325_word1178,33325,word1178,33325
33325_word1206,33325,word1206,33325
33325_word1263,33325,word1263,33325
33325_word127,33325,word127,33325
33325_word1333,33325,word1333,33325
33325_word1387,33325,word1387,33325
33325_word1390,33325,word1390,33325
33325_word214,33325,word214,33325
33325_word223,33325,word223,33325
33325_word341,33325,word341,33325
33325_word387,33325,word387,33325
33325_word508,33325,word508,33325
33325_word510,33325,word510,33325
33325_word515,33325,word515,33325
33325_word746,33325,word746,33325
33325_word958,33325,word958,33325
33412_word1038,33412,word1038,33412
33412_word1041,33412,word1041,33412
33412_word1071,33412,word1071,33412
33412_word1264,33412,word1264,33412
33412_word1364,33412,word1364,33412
33412_word1423,33412,word1423,33412
33412_word20,33412,word20,33412
33412_word418,33412,word418,33412
33412_word465,33412,word465,33412
33412_word522,33412,word522,33412
33412_word53,33412,word53,33412
33412_word588,33412,word588,33412
33412_word660,33412,word660,33412
33412_word7,33412,word7,33412
33412_word775,33412,word775,33412
33412_word813,33412,word813,33412
33412_word898,33412,word898,33412
33412_word903,33412,word903,33412
33412_word979,33412,word979,33412
33818_word100,33818,word100,33818
33818_word1053,33818,word1053,33818
33818_word1061,33818,word1061,33818
33818_word1064,33818,word1064,33818
33818_word1080,33818,word1080,33818
33818_word119,33818,word119,33818
33818_word1210,33818,word1210,33818
33818_word1390,33818,word1390,33818
33818_word2,33818,word2,33818
33818_word408,33818,word408,33818
33818_word424,33818,word424,33818
33818_word508,33818,word508,33818
33818_word549,33818,word549,33818
33818_word551,33818,word551,33818
33818_word699,33818,word699,33818
33818_word912,33818,word912,33818
33823_word100,33823,word100,33823
33823_word1061,33823,word1061,33823
33823_word1072,33823,word1072,33823
33823_word1178,33823,word1178,33823
33823_word1207,33823,word1207,33823
33823_word1347,33823,word1347,33823
33823_word1349,33823,word1349,33823
33823_word193,33823,word193,33823
33823_word349,33823,word349,33823
33823_word382,33823,word382,33823
33823_word515,33823,word515,33823
33823_word637,33823,word637,33823
33823_word699,33823,word699,33823
33823_word703,33823,word703,33823
33823_word813,33823,word813,33823
33823_word855,33823,word855,33823
33823_word889,33823,word889,33823
33823_word932,33823,word932,33823
33823_word979,33823,word979,33823
33895_word1079,33895,word1079,33895
33895_word1156,33895,word1156,33895
33895_word496,33895,word496,33895
33895_word508,33895,word508,33895
33904_word100,33904,word100,33904
33904_word1099,33904,word1099,33904
33904_word1144,33904,word1144,33904
33904_word1180,33904,word1180,33904
33904_word1302,33904,word1302,33904
33904_word133,33904,word133,33904
33904_word1350,33904,word1350,33904
33904_word1382,33904,word1382,33904
33904_word223,33904,word223,33904
33904_word229,33904,word229,33904
33904_word377,33904,word377,33904
33904_word447,33904,word447,33904
33904_word496,33904,word496,33904
33904_word508,33904,word508,33904
33904_word510,33904,word510,33904
33904_word744,33904,word744,33904
33904_word778,33904,word778,33904
33904_word979,33904,word979,33904
33907_word100,33907,word100,33907
33907_word1011,33907,word1011,33907
33907_word1152,33907,word1152,33907
33907_word1163,33907,word1163,33907
33907_word1171,33907,word1171,33907
33907_word1178,33907,word1178,33907
33907_word1234,33907,word1234,33907
33907_word1252,33907,word1252,33907
33907_word1309,33907,word1309,33907
33907_word1350,33907,word1350,33907
33907_word1355,33907,word1355,33907
33907_word1390,33907,word1390,33907
33907_word1393,33907,word1393,33907
33907_word229,33907,word229,33907
33907_word311,33907,word311,33907
33907_word496,33907,word496,33907
33907_word508,33907,word508,33907
33907_word524,33907,word524,33907
33907_word757,33907,word757,33907
34082_word1006,34082,word1006,34082
34082_word1036,34082,word1036,34082
34082_word1082,34082,word1082,34082
34082_word1191,34082,word1191,34082
34082_word1206,34082,word1206,34082
34082_word125,34082,word125,34082
34082_word127,34082,word127,34082
34082_word1349,34082,word1349,34082
34082_word1423,34082,word1423,34082
34082_word1427,34082,word1427,34082
34082_word1432,34082,word1432,34082
34082_word212,34082,word212,34082
34082_word313,34082,word313,34082
34082_word469,34082,word469,34082
34082_word475,34082,word475,34082
34082_word52,34082,word52,34082
34082_word698,34082,word698,34082
34082_word726,34082,word726,34082
34082_word759,34082,word759,34082
34082_word894,34082,word894,34082
34082_word938,34082,word938,34082
34082_word94,34082,word94,34082
34257_word1006,34257,word1006,34257
34257_word1072,34257,word1072,34257
34257_word1076,34257,word1076,34257
34257_word1178,34257,word1178,34257
34257_word1209,34257,word1209,34257
34257_word1210,34257,word1210,34257
34257_word1275,34257,word1275,34257
34257_word1393,34257,word1393,34257
34257_word1430,34257,word1430,34257
34257_word169,34257,word169,34257
34257_word20,34257,word20,34257
34257_word293,34257,word293,34257
34257_word386,34257,word386,34257
34257_word399,34257,word399,34257
34257_word600,34257,word600,34257
34257_word692,34257,word692,34257
34257_word769,34257,word769,34257
34257_word786,34257,word786,34257
34257_word86,34257,word86,34257
34257_word90,34257,word90,34257
34257_word912,34257,word912,34257
34257_word989,34257,word989,34257
34263_word1062,34263,word1062,34263
34263_word1097,34263,word1097,34263
34263_word1103,34263,word1103,34263
34263_word1119,34263,word1119,34263
34263_word1163,34263,word1163,34263
34263_word1178,34263,word1178,34263
34263_word1199,34263,word1199,34263
34263_word122,34263,word122,34263
34263_word1264,34263,word1264,34263
34263_word131,34263,word131,34263
34263_word1364,34263,word1364,34263
34263_word151,34263,word151,34263
34263_word154,34263,word154,34263
34263_word20,34263,word20,34263
34263_word214,34263,word214,34263
34263_word293,34263,word293,34263
34263_word384,34263,word384,34263
34263_word465,34263,word465,34263
34263_word696,34263,word696,34263
34263_word702,34263,word702,34263
34263_word775,34263,word775,34263
34263_word906,34263,word906,34263
34263_word974,34263,word974,34263
34266_word1076,34266,word1076,34266
34266_word1119,34266,word1119,34266
34266_word1178,34266,word1178,34266
34266_word1210,34266,word1210,34266
34266_word1264,34266,word1264,34266
34266_word131,34266,word131,34266
34266_word1325,34266,word1325,34266
34266_word1393,34266,word1393,34266
34266_word1432,34266,word1432,34266
34266_word189,34266,word189,34266
34266_word20,34266,word20,34266
34266_word386,34266,word386,34266
34266_word692,34266,word692,34266
34266_word775,34266,word775,34266
34266_word86,34266,word86,34266
34266_word912,34266,word912,34266
34315_word104,34315,word104,34315
34315_word1072,34315,word1072,34315
34315_word1090,34315,word1090,34315
34315_word1145,34315,word1145,34315
34315_word1190,34315,word1190,34315
34315_word1255,34315,word1255,34315
34315_word1302,34315,word1302,34315
34315_word1382,34315,word1382,34315
34315_word1394,34315,word1394,34315
34315_word1413,34315,word1413,34315
34315_word1415,34315,word1415,34315
34315_word1428,34315,word1428,34315
34315_word20,34315,word20,34315
34315_word380,34315,word380,34315
34315_word510,34315,word510,34315
34315_word53,34315,word53,34315
34315_word590,34315,word590,34315
34315_word592,34315,word592,34315
34315_word616,34315,word616,34315
34315_word649,34315,word649,34315
34315_word683,34315,word683,34315
34315_word730,34315,word730,34315
34315_word775,34315,word775,34315
34315_word822,34315,word822,34315
34355_word1025,34355,word1025,34355
34355_word1037,34355,word1037,34355
34355_word1095,34355,word1095,34355
34355_word1171,34355,word1171,34355
34355_word1231,34355,word1231,34355
34355_word1260,34355,word1260,34355
34355_word1264,34355,word1264,34355
34355_word1279,34355,word1279,34355
34355_word1287,34355,word1287,34355
34355_word133,34355,word133,34355
34355_word1331,34355,word1331,34355
34355_word1349,34355,word1349,34355
34355_word1361,34355,word1361,34355
34355_word1398,34355,word1398,34355
34355_word144,34355,word144,34355
34355_word188,34355,word188,34355
34355_word20,34355,word20,34355
34355_word251,34355,word251,34355
34355_word310,34355,word310,34355
34355_word337,34355,word337,34355
34355_word363,34355,word363,34355
34355_word476,34355,word476,34355
34355_word726,34355,word726,34355
34355_word730,34355,word730,34355
34355_word759,34355,word759,34355
34708_word1076,34708,word1076,34708
34708_word1132,34708,word1132,34708
34708_word1175,34708,word1175,34708
34708_word1177,34708,word1177,34708
34708_word122,34708,word122,34708
34708_word1258,34708,word1258,34708
34708_word1264,34708,word1264,34708
34708_word1302,34708,word1302,34708
34708_word1306,34708,word1306,34708
34708_word1424,34708,word1424,34708
34708_word168,34708,word168,34708
34708_word187,34708,word187,34708
34708_word314,34708,word314,34708
34708_word588,34708,word588,34708
34708_word611,34708,word611,34708
34708_word624,34708,word624,34708
34708_word716,34708,word716,34708
34708_word815,34708,word815,34708
34708_word938,34708,word938,34708
34708_word98,34708,word98,34708
34708_word982,34708,word982,34708
34961_word1076,34961,word1076,34961
34961_word110,34961,word110,34961
34961_word1137,34961,word1137,34961
34961_word1171,34961,word1171,34961
34961_word1178,34961,word1178,34961
34961_word131,34961,word131,34961
34961_word1321,34961,word1321,34961
34961_word1353,34961,word1353,34961
34961_word1382,34961,word1382,34961
34961_word1398,34961,word1398,34961
34961_word174,34961,word174,34961
34961_word203,34961,word203,34961
34961_word370,34961,word370,34961
34961_word399,34961,word399,34961
34961_word70,34961,word70,34961
34961_word87,34961,word87,34961
34961_word970,34961,word970,34961
34961_word988,34961,word988,34961
34979_word1087,34979,word1087,34979
34979_word1178,34979,word1178,34979
34979_word1197,34979,word1197,34979
34979_word1210,34979,word1210,34979
34979_word125,34979,word125,34979
34979_word1253,34979,word1253,34979
34979_word1264,34979,word1264,34979
34979_word1346,34979,word1346,34979
34979_word215,34979,word215,34979
34979_word331,34979,word331,34979
34979_word438,34979,word438,34979
34979_word471,34979,word471,34979
34979_word508,34979,word508,34979
34979_word515,34979,word515,34979
34979_word723,34979,word723,34979
34979_word757,34979,word757,34979
34979_word870,34979,word870,34979
34979_word90,34979,word90,34979
34979_word927,34979,word927,34979
34979_word97,34979,word97,34979
34979_word995,34979,word995,34979
35061_word1264,35061,word1264,35061
35061_word20,35061,word20,35061
35061_word300,35061,word300,35061
35061_word394,35061,word394,35061
35061_word496,35061,word496,35061
35061_word508,35061,word508,35061
35070_word1076,35070,word1076,35070
35070_word1178,35070,word1178,35070
35070_word1199,35070,word1199,35070
35070_word1208,35070,word1208,35070
35070_word1264,35070,word1264,35070
35070_word1375,35070,word1375,35070
35070_word1387,35070,word1387,35070
35070_word1432,35070,word1432,35070
35070_word148,35070,word148,35070
35070_word399,35070,word399,35070
35070_word415,35070,word415,35070
35070_word448,35070,word448,35070
35070_word49,35070,word49,35070
35070_word553,35070,word553,35070
35070_word593,35070,word593,35070
35070_word719,35070,word719,35070
35070_word726,35070,word726,35070
35070_word815,35070,word815,35070
35335_word100,35335,word100,35335
35335_word1017,35335,word1017,35335
35335_word1119,35335,word1119,35335
35335_word1139,35335,word1139,35335
35335_word1236,35335,word1236,35335
35335_word1302,35335,word1302,35335
35335_word1356,35335,word1356,35335
35335_word1368,35335,word1368,35335
35335_word1393,35335,word1393,35335
35335_word354,35335,word354,35335
35335_word508,35335,word508,35335
35335_word589,35335,word589,35335
35335_word648,35335,word648,35335
35335_word707,35335,word707,35335
35335_word898,35335,word898,35335
35335_word994,35335,word994,35335
35343_word1008,35343,word1008,35343
35343_word1012,35343,word1012,35343
35343_word1122,35343,word1122,35343
35343_word1201,35343,word1201,35343
35343_word1264,35343,word1264,35343
35343_word1305,35343,word1305,35343
35343_word134,35343,word134,35343
35343_word1346,35343,word1346,35343
35343_word1382,35343,word1382,35343
35343_word20,35343,word20,35343
35343_word331,35343,word331,35343
35343_word465,35343,word465,35343
35343_word508,35343,word508,35343
35343_word515,35343,word515,35343
35343_word572,35343,word572,35343
35343_word58,35343,word58,35343
35343_word598,35343,word598,35343
35343_word707,35343,word707,35343
35343_word775,35343,word775,35343
35343_word898,35343,word898,35343
35343_word906,35343,word906,35343
35343_word970,35343,word970,35343
35490_word1150,35490,word1150,35490
35490_word1199,35490,word1199,35490
35490_word1263,35490,word1263,35490
35490_word1270,35490,word1270,35490
35490_word1356,35490,word1356,35490
35490_word1423,35490,word1423,35490
35490_word1426,35490,word1426,35490
35490_word225,35490,word225,35490
35490_word339,35490,word339,35490
35490_word396,35490,word396,35490
35490_word40,35490,word40,35490
35490_word404,35490,word404,35490
35490_word60,35490,word60,35490
35490_word736,35490,word736,35490
35490_word753,35490,word753,35490
35490_word756,35490,word756,35490
35490_word774,35490,word774,35490
35490_word946,35490,word946,35490
35490_word986,35490,word986,35490
35778_word1098,35778,word1098,35778
35778_word1120,35778,word1120,35778
35778_word1173,35778,word1173,35778
35778_word1175,35778,word1175,35778
35778_word1178,35778,word1178,35778
35778_word1180,35778,word1180,35778
35778_word1209,35778,word1209,35778
35778_word1255,35778,word1255,35778
35778_word132,35778,word132,35778
35778_word1394,35778,word1394,35778
35778_word1398,35778,word1398,35778
35778_word1424,35778,word1424,35778
35778_word192,35778,word192,35778
35778_word20,35778,word20,35778
35778_word362,35778,word362,35778
35778_word397,35778,word397,35778
35778_word403,35778,word403,35778
35778_word508,35778,word508,35778
35778_word515,35778,word515,35778
35778_word58,35778,word58,35778
35778_word589,35778,word589,35778
35778_word59,35778,word59,35778
35778_word648,35778,word648,35778
35778_word665,35778,word665,35778
35797_word1148,35797,word1148,35797
35797_word1157,35797,word1157,35797
35797_word1264,35797,word1264,35797
35797_word133,35797,word133,35797
35797_word1356,35797,word1356,35797
35797_word1392,35797,word1392,35797
35797_word177,35797,word177,35797
35797_word178,35797,word178,35797
35797_word20,35797,word20,35797
35797_word235,35797,word235,35797
35797_word337,35797,word337,35797
35797_word399,35797,word399,35797
35797_word541,35797,word541,35797
35797_word575,35797,word575,35797
35797_word616,35797,word616,35797
35797_word730,35797,word730,35797
35797_word775,35797,word775,35797
35797_word94,35797,word94,35797
35852_word1028,35852,word1028,35852
35852_word1076,35852,word1076,35852
35852_word1263,35852,word1263,35852
35852_word1264,35852,word1264,35852
35852_word1273,35852,word1273,35852
35852_word129,35852,word129,35852
35852_word1329,35852,word1329,35852
35852_word133,35852,word133,35852
35852_word1358,35852,word1358,35852
35852_word209,35852,word209,35852
35852_word352,35852,word352,35852
35852_word470,35852,word470,35852
35852_word511,35852,word511,35852
35852_word582,35852,word582,35852
35852_word620,35852,word620,35852
35852_word756,35852,word756,35852
35852_word761,35852,word761,35852
35852_word920,35852,word920,35852
35854_word133,35854,word133,35854
35854_word212,35854,word212,35854
35854_word829,35854,word829,35854
35854_word904,35854,word904,35854
35863_word1005,35863,word1005,35863
35863_word1042,35863,word1042,35863
35863_word1160,35863,word1160,35863
35863_word1178,35863,word1178,35863
35863_word1197,35863,word1197,35863
35863_word1230,35863,word1230,35863
35863_word1264,35863,word1264,35863
35863_word1273,35863,word1273,35863
35863_word1329,35863,word1329,35863
35863_word133,35863,word133,35863
35863_word1337,35863,word1337,35863
35863_word1356,35863,word1356,35863
35863_word174,35863,word174,35863
35863_word254,35863,word254,35863
35863_word314,35863,word314,35863
35863_word39,35863,word39,35863
35863_word508,35863,word508,35863
35863_word582,35863,word582,35863
35863_word68,35863,word68,35863
35863_word736,35863,word736,35863
35863_word757,35863,word757,35863
35863_word759,35863,word759,35863
35905_word1210,35905,word1210,35905
35905_word1341,35905,word1341,35905
35905_word1346,35905,word1346,35905
35905_word138,35905,word138,35905
35905_word1427,35905,word1427,35905
35905_word239,35905,word239,35905
35905_word340,35905,word340,35905
35905_word457,35905,word457,35905
35905_word522,35905,word522,35905
35905_word649,35905,word649,35905
35905_word661,35905,word661,35905
35905_word688,35905,word688,35905
35905_word724,35905,word724,35905
35905_word750,35905,word750,35905
35905_word822,35905,word822,35905
35905_word950,35905,word950,35905
35922_word1022,35922,word1022,35922
35922_word1061,35922,word1061,35922
35922_word1090,35922,word1090,35922
35922_word1098,35922,word1098,35922
35922_word1172,35922,word1172,35922
35922_word1339,35922,word1339,35922
35922_word1349,35922,word1349,35922
35922_word1353,35922,word1353,35922
35922_word20,35922,word20,35922
35922_word289,35922,word289,35922
35922_word337,35922,word337,35922
35922_word371,35922,word371,35922
35922_word475,35922,word475,35922
35922_word52,35922,word52,35922
35922_word521,35922,word521,35922
35922_word641,35922,word641,35922
35922_word648,35922,word648,35922
35922_word699,35922,word699,35922
35922_word940,35922,word940,35922
35922_word964,35922,word964,35922
36131_word1,36131,word1,36131
36131_word1076,36131,word1076,36131
36131_word1098,36131,word1098,36131
36131_word1172,36131,word1172,36131
36131_word1175,36131,word1175,36131
36131_word1176,36131,word1176,36131
36131_word1329,36131,word1329,36131
36131_word1339,36131,word1339,36131
36131_word20,36131,word20,36131
36131_word368,36131,word368,36131
36131_word465,36131,word465,36131
36131_word475,36131,word475,36131
36131_word506,36131,word506,36131
36131_word52,36131,word52,36131
36131_word648,36131,word648,36131
36131_word730,36131,word730,36131
36131_word775,36131,word775,36131
36131_word809,36131,word809,36131
36131_word811,36131,word811,36131
36131_word912,36131,word912,36131
36140_word1133,36140,word1133,36140
36140_word1148,36140,word1148,36140
36140_word1157,36140,word1157,36140
36140_word1204,36140,word1204,36140
36140_word1252,36140,word1252,36140
36140_word1262,36140,word1262,36140
36140_word1264,36140,word1264,36140
36140_word1309,36140,word1309,36140
36140_word1329,36140,word1329,36140
36140_word133,36140,word133,36140
36140_word1333,36140,word1333,36140
36140_word1382,36140,word1382,36140
36140_word1414,36140,word1414,36140
36140_word212,36140,word212,36140
36140_word27,36140,word27,36140
36140_word360,36140,word360,36140
36140_word407,36140,word407,36140
36140_word418,36140,word418,36140
36140_word435,36140,word435,36140
36140_word726,36140,word726,36140
36140_word730,36140,word730,36140
36140_word761,36140,word761,36140
36140_word815,36140,word815,36140
36140_word970,36140,word970,36140
36145_word105,36145,word105,36145
36145_word1097,36145,word1097,36145
36145_word110,36145,word110,36145
36145_word1160,36145,word1160,36145
36145_word1171,36145,word1171,36145
36145_word1180,36145,word1180,36145
36145_word1231,36145,word1231,36145
36145_word1267,36145,word1267,36145
36145_word1297,36145,word1297,36145
36145_word1329,36145,word1329,36145
36145_word1332,36145,word1332,36145
36145_word1356,36145,word1356,36145
36145_word1387,36145,word1387,36145
36145_word174,36145,word174,36145
36145_word20,36145,word20,36145
36145_word204,36145,word204,36145
36145_word336,36145,word336,36145
