word_cited_id,add_numerical,paper_id_word_cited_id,paper_id
word486,294145,1090,199.0
word100,288,1091,215.0
word1178,20593,1092,210.0
word1260,101261,1093,193.0
word912,368605,1094,210.0
word775,16474,1095,210.0
word1210,1107808,1096,210.0
word778,156794,1097,224.0
word1253,1129208,1098,193.0
word1210,8865,1099,212.0
word1302,87363,1100,212.0
word1210,1114364,1101,210.0
word887,230884,1102,210.0
word1354,50838,1103,210.0
word298,358894,1104,193.0
word435,42207,1105,193.0
word239,1112929,1106,210.0
word535,608326,1107,212.0
word1309,936,1108,183.0
word903,31336,1109,210.0
word425,368605,1110,210.0
word380,1106103,1111,183.0
word860,400473,1112,210.0
word694,4330,1113,224.0
word1178,64519,1114,215.0
word1076,91038,1115,224.0
word1355,212107,1116,224.0
word675,1103038,1117,183.0
word1204,1111186,1118,210.0
word1292,152227,1119,193.0
word1423,1107385,1120,210.0
word1180,1132416,1121,210.0
word226,1109017,1122,212.0
word725,3240,1123,193.0
word753,133553,1124,210.0
word357,1106287,1125,210.0
word1331,28473,1126,215.0
word1133,1117476,1127,212.0
word675,18834,1128,215.0
word281,632935,1129,224.0
word1264,4330,1130,224.0
word1158,801170,1131,212.0
word1178,1128978,1132,212.0
word1329,379288,1133,183.0
word1331,17476,1134,211.0
word1333,17201,1135,211.0
word1412,37888,1136,224.0
word1349,1153786,1137,216.0
word128,88356,1138,216.0
word90,1125909,1139,216.0
word169,684531,1140,208.0
word814,1107558,1141,216.0
word895,593068,1142,212.0
word293,114,1143,211.0
word20,1133004,1144,208.0
word180,1110000,1145,216.0
word506,22229,1146,212.0
word368,15429,1147,193.0
word80,1116594,1148,208.0
word511,84021,1149,212.0
word338,1152179,1150,208.0
word763,134316,1151,216.0
word1160,1112106,1152,208.0
word496,84021,1153,212.0
word1356,1128881,1154,199.0
word468,1103969,1155,216.0
word111,30895,1156,193.0
word522,458439,1157,191.0
word1076,55403,1158,199.0
word751,1106236,1159,183.0
word716,1132968,1160,208.0
word736,1152307,1161,183.0
word340,15984,1162,216.0
word135,1152179,1163,208.0
word541,1123068,1164,216.0
word701,65074,1165,216.0
word1176,1106052,1166,183.0
word823,1118848,1167,208.0
word815,1120650,1168,199.0
word1076,34266,1169,208.0
word970,1114398,1170,208.0
word399,1129096,1171,211.0
word815,85449,1172,208.0
word1329,1106771,1173,216.0
word2,8766,1174,197.0
word1357,604073,1175,208.0
word1333,1134346,1176,216.0
word1380,1130539,1177,183.0
word1424,91038,1178,216.0
word1382,632935,1179,216.0
word759,129042,1180,183.0
word306,152227,1181,191.0
word394,13656,1182,203.0
word1333,134316,1183,216.0
word688,1133010,1184,216.0
word361,10174,1185,191.0
word69,96335,1186,203.0
word331,34979,1187,191.0
word745,682666,1188,211.0
word1353,573978,1189,212.0
word262,28412,1190,211.0
word1329,192734,1191,191.0
word263,6639,1192,197.0
word730,104840,1193,191.0
word1291,2354,1194,191.0
word1432,642593,1195,203.0
word1368,155736,1196,191.0
word244,608326,1197,206.0
word173,1131312,1198,216.0
word587,50838,1199,203.0
word815,10174,1200,191.0
word563,235670,1201,197.0
word702,152227,1202,191.0
word511,1105033,1203,211.0
word511,17476,1204,211.0
word293,134199,1205,206.0
word467,141171,1206,203.0
word1264,263279,1207,206.0
word916,117,1208,211.0
word263,1125953,1209,197.0
word296,116528,1210,191.0
word649,1131267,1211,216.0
word317,1153891,1212,183.0
word1178,1114398,1213,203.0
word1209,137849,1214,216.0
word285,1114629,1215,211.0
word615,687401,1216,203.0
word725,159897,1217,213.0
word473,55968,1218,211.0
word100,503877,1219,206.0
word177,1102873,1220,203.0
word313,1119742,1221,213.0
word1132,10186,1222,191.0
word725,241133,1223,191.0
word1264,153598,1224,211.0
word158,400473,1225,203.0
word1132,18251,1226,183.0
word1225,1122642,1227,203.0
word1199,189856,1228,213.0
word976,8821,1229,183.0
word215,117,1230,211.0
word704,1138043,1231,191.0
word541,510718,1232,213.0
word465,628815,1233,211.0
word1076,1105622,1234,203.0
word1372,70441,1235,183.0
word1264,128202,1236,191.0
word857,17821,1237,211.0
word970,521251,1238,182.0
word1264,188318,1239,203.0
word1097,1127619,1240,197.0
word931,289781,1241,206.0
word1268,6786,1242,213.0
word1144,3232,1243,191.0
word647,1112665,1244,203.0
word1178,1113934,1245,182.0
word471,1153064,1246,191.0
word1309,32872,1247,211.0
word439,16471,1248,203.0
word1210,74427,1249,203.0
word542,160705,1250,203.0
word1248,686061,1251,191.0
word1289,1153728,1252,182.0
word561,617378,1253,203.0
word1370,13656,1254,203.0
word1340,100961,1255,198.0
word1178,308003,1256,197.0
word775,175548,1257,198.0
word68,1117089,1258,211.0
word508,211875,1259,198.0
word193,593155,1260,206.0
word5,1128430,1261,198.0
word40,68463,1262,197.0
word212,162080,1263,198.0
word1231,350373,1264,191.0
word813,672070,1265,198.0
word1334,593544,1266,206.0
word132,1122704,1267,198.0
word212,1106388,1268,197.0
word645,287787,1269,206.0
word360,1153811,1270,197.0
word1179,64271,1271,182.0
word1382,12576,1272,206.0
word261,39130,1273,182.0
word447,171954,1274,191.0
word223,190698,1275,198.0
word4,115188,1276,198.0
word813,166825,1277,182.0
word1171,6935,1278,197.0
word435,1131607,1279,213.0
word811,47839,1280,211.0
word1045,57948,1281,191.0
word1076,1117653,1282,198.0
word234,16451,1283,198.0
word1349,753070,1284,191.0
word332,114,1285,211.0
word510,1129096,1286,211.0
word214,675756,1287,198.0
word26,141347,1288,206.0
word36,8874,1289,206.0
word1133,8594,1290,197.0
word1302,1128227,1291,206.0
word1210,203646,1292,198.0
word293,16470,1293,198.0
word1132,1108267,1294,182.0
word989,95586,1295,211.0
word1231,134314,1296,213.0
word1357,1120858,1297,198.0
word771,1128982,1298,206.0
word541,531351,1299,213.0
word1354,592986,1300,206.0
word1252,594511,1301,206.0
word1337,49895,1302,197.0
word1317,575077,1303,206.0
word593,6216,1304,211.0
word1264,1132418,1305,198.0
word691,709113,1306,197.0
word1264,27199,1307,191.0
word932,120013,1308,185.0
word1167,521183,1309,182.0
word1210,289085,1310,185.0
word381,1113459,1311,211.0
word475,1133428,1312,185.0
word275,141347,1313,206.0
word781,1107367,1314,182.0
word940,1120252,1315,213.0
word1252,415693,1316,206.0
word756,1106103,1317,182.0
word27,62718,1318,182.0
word119,1153853,1319,206.0
word368,645016,1320,213.0
word323,1105574,1321,185.0
word508,27243,1322,186.0
word579,8766,1323,197.0
word1029,3236,1324,186.0
word716,13652,1325,185.0
word934,1112723,1326,185.0
word1072,40151,1327,186.0
word1199,189856,1328,209.0
word126,18811,1329,209.0
word1357,96851,1330,206.0
word979,593201,1331,206.0
word379,1153287,1332,188.0
word179,593921,1333,206.0
word1263,1694,1334,201.0
word20,683404,1335,209.0
word1230,399173,1336,182.0
word1273,159897,1337,209.0
word576,1123087,1338,185.0
word874,1135455,1339,185.0
word759,55801,1340,182.0
word1375,1119216,1341,209.0
word893,124734,1342,186.0
word1322,1131741,1343,201.0
word809,103537,1344,209.0
word180,1110494,1345,185.0
word285,1131258,1346,209.0
word1264,29723,1347,209.0
word1172,594483,1348,201.0
word813,1115471,1349,197.0
word41,3095,1350,182.0
word1358,314459,1351,185.0
word648,4878,1352,182.0
word511,1126044,1353,185.0
word1175,152731,1354,185.0
word1382,173863,1355,209.0
word195,1103985,1356,201.0
word471,5600,1357,182.0
word1427,148341,1358,201.0
word1077,1125993,1359,182.0
word510,1122304,1360,185.0
word472,561595,1361,209.0
word533,1115959,1362,185.0
word1231,1128846,1363,185.0
word174,137956,1364,197.0
word798,171225,1365,185.0
word26,11337,1366,186.0
word1382,682666,1367,188.0
word1123,578669,1368,201.0
word723,1135899,1369,185.0
word777,1123093,1370,197.0
word1119,1118245,1371,188.0
word758,3097,1372,182.0
word1382,52847,1373,186.0
word641,26850,1374,185.0
word475,510718,1375,209.0
word457,1114605,1376,185.0
word702,37879,1377,209.0
word1231,1136310,1378,209.0
word1152,75694,1379,188.0
word1133,46452,1380,197.0
word782,486840,1381,201.0
word66,28489,1382,188.0
word929,1034,1383,201.0
word1333,207395,1384,182.0
word1275,684372,1385,180.0
word1076,779960,1386,180.0
word1394,1125992,1387,182.0
word541,395547,1388,180.0
word1199,66594,1389,186.0
word1210,1152740,1390,188.0
word1333,561610,1391,209.0
word1133,647315,1392,201.0
word697,1112929,1393,180.0
word40,1111240,1394,180.0
word1175,1152290,1395,186.0
word807,345340,1396,188.0
word1076,1127812,1397,180.0
word1055,5869,1398,180.0
word631,590022,1399,209.0
word778,1133846,1400,180.0
word1104,175576,1401,186.0
word606,235670,1402,197.0
word866,231198,1403,180.0
word892,1136110,1404,180.0
word475,1112686,1405,209.0
word1207,1112071,1406,209.0
word285,51180,1407,186.0
word1132,1152508,1408,201.0
word1072,62676,1409,180.0
word1382,643069,1410,209.0
word1356,137868,1411,209.0
word822,1154068,1412,209.0
word325,563613,1413,180.0
word1254,157401,1414,180.0
word883,68495,1415,186.0
word1331,37998,1416,190.0
word725,278394,1417,180.0
word177,711527,1418,186.0
word1171,671269,1419,180.0
word1387,15892,1420,182.0
word78,672071,1421,180.0
word696,137380,1422,190.0
word764,45061,1423,186.0
word1385,46079,1424,201.0
word26,36162,1425,207.0
word620,161221,1426,180.0
word1306,116790,1427,207.0
word878,928873,1428,180.0
word1238,675847,1429,180.0
word1124,2663,1430,180.0
word648,139865,1431,179.0
word1321,650814,1432,201.0
word1210,60159,1433,179.0
word115,672070,1434,179.0
word1097,436796,1435,179.0
word1264,28389,1436,188.0
word378,6213,1437,188.0
word750,596075,1438,182.0
word470,1119078,1439,186.0
word511,1104031,1440,182.0
word813,3095,1441,182.0
word111,380341,1442,179.0
word974,656048,1443,182.0
word508,131318,1444,179.0
word1300,16437,1445,179.0
word1062,293271,1446,188.0
word42,1120020,1447,188.0
word125,230300,1448,188.0
word1291,6213,1449,188.0
word1329,46500,1450,186.0
word1072,1132434,1451,179.0
word737,132821,1452,186.0
word702,189620,1453,207.0
word480,83461,1454,190.0
word1273,66809,1455,188.0
word526,950305,1456,179.0
word206,20593,1457,179.0
word1080,653441,1458,207.0
word1102,302545,1459,207.0
word368,643485,1460,207.0
word775,1694,1461,201.0
word424,682508,1462,207.0
word1205,308529,1463,188.0
word1137,18785,1464,207.0
word1092,1111186,1465,179.0
word535,18532,1466,179.0
word640,1103979,1467,179.0
word421,1105450,1468,186.0
word602,579008,1469,201.0
word132,592830,1470,190.0
word1207,318071,1471,207.0
word1394,74698,1472,207.0
word133,32083,1473,179.0
word1264,643777,1474,179.0
word1353,1128974,1475,201.0
word1387,52007,1476,179.0
word613,23069,1477,207.0
word1370,13656,1478,179.0
word220,227178,1479,201.0
word1260,264347,1480,186.0
word1249,1152975,1481,182.0
word1121,2696,1482,179.0
word1382,158614,1483,186.0
word751,1152564,1484,182.0
word1055,1132486,1485,177.0
word300,227178,1486,201.0
word47,1153860,1487,201.0
word517,1135082,1488,177.0
word20,35922,1489,207.0
word597,628500,1490,188.0
word1380,235679,1491,190.0
word1391,102938,1492,177.0
word496,19045,1493,201.0
word598,646286,1494,207.0
word1264,238099,1495,190.0
word1210,1106370,1496,177.0
word1264,194645,1497,188.0
word1412,7867,1498,174.0
word1350,1105011,1499,207.0
word1150,954315,1500,190.0
word152,261040,1501,174.0
word570,632874,1502,207.0
word248,5959,1503,174.0
word648,159084,1504,177.0
word1275,1035,1505,188.0
word300,252725,1506,190.0
word645,693143,1507,186.0
word311,593068,1508,181.0
word227,55801,1509,174.0
word699,400356,1510,177.0
word458,20180,1511,174.0
word1329,192850,1512,161.0
word1315,95188,1513,174.0
word297,82920,1514,174.0
word1264,31105,1515,177.0
word133,1131734,1516,181.0
word1353,632796,1517,207.0
word1152,307015,1518,181.0
word432,561611,1519,207.0
word1382,467383,1520,181.0
word1315,459213,1521,181.0
word522,593559,1522,181.0
word1250,119761,1523,177.0
word866,16474,1524,177.0
word100,48781,1525,181.0
word1258,552469,1526,161.0
word1370,1106418,1527,161.0
word719,640617,1528,181.0
word1321,1114192,1529,177.0
word470,696343,1530,177.0
word525,235776,1531,161.0
word1019,219446,1532,177.0
word268,1103985,1533,181.0
word1205,1119987,1534,174.0
word1315,8872,1535,188.0
word541,370366,1536,177.0
word869,8079,1537,161.0
word775,31055,1538,177.0
word359,591017,1539,190.0
word1117,1113831,1540,181.0
word922,285675,1541,177.0
word811,1112426,1542,177.0
word53,854434,1543,177.0
word293,36802,1544,207.0
word235,503877,1545,181.0
word20,628751,1546,177.0
word212,216877,1547,190.0
word1413,645084,1548,207.0
word775,95718,1549,161.0
word725,1120650,1550,190.0
word928,753265,1551,177.0
word1354,62417,1552,207.0
word180,142268,1553,202.0
word698,737204,1554,175.0
word448,230884,1555,175.0
word1139,1116268,1556,161.0
word943,646334,1557,202.0
word1275,95642,1558,174.0
word913,648232,1559,175.0
word1040,1123068,1560,202.0
word1329,1126037,1561,175.0
word1255,1103031,1562,202.0
word811,3243,1563,161.0
word759,68463,1564,190.0
word7,593155,1565,181.0
word589,10177,1566,161.0
word20,99023,1567,175.0
word122,1108728,1568,190.0
word807,510715,1569,202.0
word881,27632,1570,188.0
word997,1108597,1571,174.0
word784,68224,1572,175.0
word204,684986,1573,175.0
word958,33325,1574,161.0
word204,95588,1575,164.0
word1072,675649,1576,175.0
word347,616336,1577,190.0
word508,1120650,1578,190.0
word229,85688,1579,178.0
word472,96851,1580,181.0
word442,990075,1581,174.0
word1382,642593,1582,175.0
word515,238401,1583,161.0
word1172,13885,1584,175.0
word133,689152,1585,175.0
word662,1111265,1586,175.0
word127,14429,1587,202.0
word949,20534,1588,164.0
word759,943,1589,174.0
word1331,1152162,1590,175.0
word759,95188,1591,174.0
word187,34708,1592,175.0
word1195,170338,1593,164.0
word827,1111788,1594,161.0
word1172,80656,1595,175.0
word1171,219239,1596,161.0
word815,20942,1597,161.0
word1145,1106388,1598,178.0
word188,70520,1599,164.0
word1302,654177,1600,174.0
word465,593104,1601,181.0
word1144,104840,1602,161.0
word1346,16843,1603,202.0
word1297,566664,1604,174.0
word999,400356,1605,175.0
word136,49660,1606,161.0
word1073,561613,1607,202.0
word736,1114526,1608,159.0
word1160,1133028,1609,159.0
word673,219239,1610,159.0
word755,84020,1611,202.0
word753,7022,1612,175.0
word1045,18781,1613,159.0
word1382,10531,1614,175.0
word875,124064,1615,164.0
word1178,1104749,1616,181.0
word1285,1116629,1617,175.0
word259,1140231,1618,175.0
word878,1136110,1619,175.0
word66,644441,1620,202.0
word7,415693,1621,181.0
word1264,63812,1622,174.0
word133,689152,1623,171.0
word1073,135798,1624,174.0
word648,35778,1625,202.0
word1158,85299,1626,171.0
word1356,459213,1627,181.0
word90,954315,1628,178.0
word1264,239829,1629,174.0
word1188,2698,1630,171.0
word881,1128531,1631,178.0
word1413,1131180,1632,202.0
word1282,124952,1633,202.0
word1264,39127,1634,178.0
word1123,503883,1635,181.0
word514,17488,1636,164.0
word20,105865,1637,171.0
word20,294239,1638,171.0
word1390,503893,1639,181.0
word515,1113084,1640,171.0
word823,2702,1641,171.0
word1123,593859,1642,181.0
word354,137956,1643,178.0
word394,1135589,1644,171.0
word132,6818,1645,202.0
word736,18582,1646,176.0
word141,1034,1647,176.0
word1178,1102625,1648,174.0
word761,1103315,1649,164.0
word235,120039,1650,174.0
word809,446271,1651,202.0
word423,2702,1652,171.0
word27,133567,1653,171.0
word179,395553,1654,171.0
word1304,29492,1655,171.0
word1353,308232,1656,178.0
word733,47684,1657,174.0
word85,1112686,1658,202.0
word764,28290,1659,164.0
word90,22875,1660,174.0
word394,8619,1661,171.0
word1264,284023,1662,171.0
word285,1119708,1663,176.0
word1349,906,1664,171.0
word648,56708,1665,164.0
word285,195361,1666,164.0
word1210,126912,1667,202.0
word1175,654519,1668,176.0
word916,17201,1669,164.0
word186,1104809,1670,171.0
word875,277263,1671,178.0
word1292,434,1672,164.0
word170,1115790,1673,171.0
word1133,51049,1674,202.0
word496,1128943,1675,176.0
word1210,1123188,1676,171.0
word263,1152896,1677,174.0
word611,593022,1678,176.0
word251,948299,1679,171.0
word1082,1114838,1680,159.0
word188,1136310,1681,202.0
word1306,289885,1682,202.0
word1353,520471,1683,178.0
word780,18815,1684,174.0
word1186,1117501,1685,163.0
word780,647447,1686,176.0
word341,106590,1687,202.0
word100,1132887,1688,202.0
word1414,593921,1689,176.0
word1157,1138970,1690,159.0
word331,423816,1691,176.0
word127,34082,1692,200.0
word1264,9513,1693,159.0
word728,1128437,1694,159.0
word1210,1113995,1695,163.0
word1385,45599,1696,176.0
word1072,16461,1697,163.0
word1133,1153064,1698,159.0
word98,1106287,1699,163.0
word98,593329,1700,176.0
word1420,1105011,1701,200.0
word1053,578337,1702,163.0
word1097,853118,1703,163.0
word1333,1153945,1704,176.0
word761,175291,1705,163.0
word1340,58540,1706,164.0
word716,641956,1707,163.0
word775,129287,1708,163.0
word1354,328370,1709,163.0
word936,1118347,1710,163.0
word1050,36162,1711,200.0
word974,267003,1712,163.0
word598,627024,1713,163.0
word173,646286,1714,200.0
word1132,1129021,1715,176.0
word835,1117760,1716,164.0
word1141,592993,1717,176.0
word48,63835,1718,174.0
word1071,246618,1719,176.0
word898,350362,1720,159.0
word1178,1120563,1721,169.0
word443,57922,1722,159.0
word79,54550,1723,169.0
word53,239829,1724,169.0
word1204,174418,1725,159.0
word159,578669,1726,176.0
word1139,1116974,1727,163.0
word1036,1694,1728,176.0
word1329,218666,1729,169.0
word649,137868,1730,200.0
word593,167656,1731,159.0
word648,1152904,1732,163.0
word5,10430,1733,169.0
word447,141324,1734,176.0
word837,1113614,1735,164.0
word775,1105344,1736,163.0
word1169,154134,1737,169.0
word592,1114512,1738,178.0
word496,85352,1739,176.0
word1264,94641,1740,172.0
word811,144212,1741,172.0
word1132,578845,1742,172.0
word508,1153183,1743,159.0
word1312,55968,1744,164.0
word1231,1129683,1745,172.0
word245,96335,1746,163.0
word1426,1129443,1747,163.0
word1275,40131,1748,162.0
word837,1136446,1749,162.0
word541,66596,1750,178.0
word4,1119471,1751,159.0
word756,67246,1752,162.0
word721,193354,1753,178.0
word1354,1113926,1754,162.0
word487,714879,1755,200.0
word285,1129621,1756,162.0
word1291,1110024,1757,169.0
word624,463,1758,169.0
word1263,29708,1759,162.0
word1052,6210,1760,164.0
word431,49843,1761,178.0
word1178,1132486,1762,162.0
word1036,302545,1763,200.0
word1180,1105622,1764,162.0
word1260,641956,1765,162.0
word133,211906,1766,159.0
word1382,1120858,1767,162.0
word1132,84020,1768,200.0
word1210,714260,1769,200.0
word595,28387,1770,164.0
word1321,636511,1771,162.0
word1382,646440,1772,200.0
word1193,13885,1773,162.0
word373,134316,1774,200.0
word1250,16476,1775,162.0
word1275,293285,1776,159.0
word297,74937,1777,162.0
word94,1152663,1778,164.0
word141,1129369,1779,172.0
word1276,1123068,1780,200.0
word1172,756061,1781,162.0
word1202,1110256,1782,159.0
word647,52003,1783,162.0
word1264,1120169,1784,159.0
word6,1105932,1785,178.0
word1199,593209,1786,172.0
word1388,66782,1787,178.0
word875,20526,1788,142.0
word725,103529,1789,169.0
word62,133567,1790,162.0
word677,1111265,1791,162.0
word1139,28290,1792,142.0
word775,529165,1793,162.0
word78,33013,1794,142.0
word759,568857,1795,172.0
word1124,24476,1796,200.0
word963,1119004,1797,162.0
word1175,1128437,1798,159.0
word711,75694,1799,142.0
word371,128203,1800,159.0
word1144,114189,1801,200.0
word20,108974,1802,200.0
word1356,503877,1803,172.0
word378,1152194,1804,162.0
word122,174425,1805,157.0
word206,70281,1806,155.0
word89,36162,1807,200.0
word649,755217,1808,142.0
word751,41417,1809,169.0
word396,12337,1810,155.0
word1317,1153943,1811,172.0
word726,116081,1812,178.0
word946,14431,1813,200.0
word1383,69392,1814,155.0
word620,1132505,1815,155.0
word748,121792,1816,155.0
word204,1115677,1817,155.0
word136,94713,1818,200.0
word756,950986,1819,155.0
word311,141324,1820,172.0
word26,368605,1821,155.0
word1018,756061,1822,155.0
word515,1132948,1823,155.0
word806,96845,1824,172.0
word781,6215,1825,142.0
word480,12350,1826,157.0
word550,1105033,1827,142.0
word601,1135115,1828,155.0
word20,255628,1829,155.0
word1260,175576,1830,157.0
word1102,12631,1831,155.0
word1377,3236,1832,157.0
word1380,1128227,1833,172.0
word1236,693143,1834,157.0
word1216,232606,1835,178.0
word248,6163,1836,142.0
word337,416867,1837,157.0
word1331,131042,1838,155.0
word861,1152676,1839,172.0
word1144,45212,1840,155.0
word1264,195361,1841,142.0
word974,28412,1842,142.0
word368,688824,1843,155.0
word676,1117942,1844,142.0
word1204,1125992,1845,169.0
word849,56119,1846,172.0
word13,50980,1847,169.0
word1091,12210,1848,157.0
word1333,1103394,1849,169.0
word1261,1109830,1850,155.0
word602,267824,1851,155.0
word231,120084,1852,155.0
word699,1131257,1853,196.0
word541,424,1854,178.0
word1354,92589,1855,196.0
word967,16471,1856,147.0
word890,78508,1857,147.0
word285,18833,1858,142.0
word716,3223,1859,157.0
word204,463,1860,169.0
word133,1132731,1861,169.0
word1170,141342,1862,172.0
word968,156794,1863,196.0
word1132,1152564,1864,169.0
word206,46536,1865,147.0
word1082,6917,1866,178.0
word1236,102061,1867,172.0
word1073,1140289,1868,147.0
word1353,372862,1869,178.0
word775,161221,1870,147.0
word861,8875,1871,172.0
word1432,1131301,1872,196.0
word813,739280,1873,147.0
word20,36145,1874,147.0
word360,1105764,1875,142.0
word620,9708,1876,169.0
word1382,1152290,1877,157.0
word531,1110209,1878,196.0
word730,214472,1879,142.0
word293,263069,1880,172.0
word970,158614,1881,157.0
word1210,126909,1882,196.0
word1212,148399,1883,157.0
word91,644494,1884,196.0
word1354,27623,1885,147.0
word699,100197,1886,147.0
word359,1115471,1887,173.0
word649,95589,1888,142.0
word970,15076,1889,147.0
word592,1153014,1890,196.0
word20,853115,1891,147.0
word699,440815,1892,196.0
word1398,318071,1893,196.0
word323,112813,1894,169.0
word1268,964248,1895,196.0
word1210,12169,1896,157.0
word1264,131117,1897,147.0
word1422,1129243,1898,142.0
word1264,77826,1899,169.0
word424,78508,1900,147.0
word936,1136040,1901,147.0
word476,63832,1902,172.0
word173,1131312,1903,196.0
word1334,1120650,1904,173.0
word644,27199,1905,157.0
word187,20180,1906,169.0
word129,436796,1907,147.0
word1199,1134197,1908,147.0
word1302,98698,1909,172.0
word751,175909,1910,169.0
word1196,51934,1911,147.0
word325,1107140,1912,157.0
word1382,644494,1913,196.0
word496,1133338,1914,172.0
word613,90888,1915,147.0
word293,595063,1916,172.0
word855,593329,1917,172.0
word496,634938,1918,170.0
word496,59715,1919,170.0
word496,1128208,1920,170.0
word65,29492,1921,147.0
word565,73327,1922,169.0
word858,647408,1923,170.0
word354,687401,1924,147.0
word63,82087,1925,170.0
word698,1919,1926,196.0
word1188,27514,1927,147.0
word815,1133390,1928,157.0
word989,23545,1929,157.0
word809,1120643,1930,170.0
word1250,126128,1931,147.0
word42,45061,1932,157.0
word465,87915,1933,196.0
word730,308529,1934,142.0
word1256,6213,1935,142.0
word1134,1105531,1936,196.0
word1250,755217,1937,142.0
word1382,1120169,1938,151.0
word399,237521,1939,147.0
word1275,409255,1940,147.0
word1023,27606,1941,151.0
word676,1135122,1942,141.0
word1249,62718,1943,169.0
word641,1102567,1944,168.0
word1152,289781,1945,170.0
word49,180399,1946,141.0
word552,459206,1947,170.0
word198,1116842,1948,151.0
word613,307015,1949,170.0
word100,45189,1950,151.0
word293,34263,1951,141.0
word1180,61069,1952,170.0
word1154,12350,1953,151.0
word723,23069,1954,196.0
word648,1110628,1955,196.0
word1209,13269,1956,196.0
word835,509315,1957,170.0
word52,589923,1958,196.0
word396,56119,1959,170.0
word1267,1119751,1960,151.0
word912,688849,1961,141.0
word1208,1113831,1962,170.0
word777,10174,1963,151.0
word541,1117249,1964,151.0
word1080,653441,1965,195.0
word775,342802,1966,141.0
word1104,519318,1967,195.0
word541,29708,1968,141.0
word318,210309,1969,151.0
word1076,1133469,1970,142.0
word541,640617,1971,170.0
word1150,123556,1972,141.0
word974,90655,1973,141.0
word369,503893,1974,170.0
word458,616336,1975,173.0
word236,595063,1976,170.0
word1353,126867,1977,168.0
word19,164885,1978,170.0
word1076,27535,1979,195.0
word314,20850,1980,151.0
word26,83725,1981,170.0
word496,594483,1982,170.0
word508,135766,1983,173.0
word1178,641956,1984,141.0
word443,1112106,1985,141.0
word1302,463,1986,168.0
word1178,428610,1987,141.0
word508,1110494,1988,141.0
word694,13205,1989,142.0
word1370,370366,1990,141.0
word127,130,1991,140.0
word702,642798,1992,195.0
word709,1125402,1993,195.0
word980,1113182,1994,140.0
word1053,39210,1995,141.0
word226,1109017,1996,170.0
word28,510715,1997,195.0
word1321,1118823,1998,151.0
word997,595157,1999,167.0
word239,1122460,2000,141.0
word1072,1120563,2001,168.0
word875,277263,2002,173.0
word1197,51049,2003,195.0
word941,3231,2004,151.0
word1097,595193,2005,167.0
word133,341188,2006,140.0
word702,613409,2007,195.0
word912,688849,2008,141.0
word1339,763010,2009,141.0
word835,12558,2010,167.0
word1297,1131471,2011,168.0
word1044,645452,2012,195.0
word125,28389,2013,140.0
word204,1114184,2014,141.0
word79,1132505,2015,131.0
word1145,950052,2016,131.0
word820,350373,2017,151.0
word344,1121313,2018,168.0
word66,258259,2019,131.0
word1231,1108728,2020,173.0
word339,642827,2021,195.0
word257,595056,2022,167.0
word234,58454,2023,168.0
word667,1113614,2024,140.0
word458,246618,2025,167.0
word913,85299,2026,131.0
word598,1105116,2027,195.0
word434,1959,2028,168.0
word646,256106,2029,131.0
word938,24966,2030,151.0
word470,212107,2031,195.0
word1178,217115,2032,151.0
word999,40125,2033,195.0
word1250,1120049,2034,131.0
word645,709518,2035,131.0
word1356,1112194,2036,131.0
word1042,1116842,2037,151.0
word787,8581,2038,131.0
word1293,503883,2039,167.0
word775,1114364,2040,131.0
word94,265203,2041,167.0
word1427,148341,2042,167.0
word1091,592975,2043,167.0
word506,434,2044,140.0
word648,1132948,2045,131.0
word1366,578365,2046,131.0
word1299,141347,2047,167.0
word640,58758,2048,167.0
word541,711598,2049,151.0
word1425,86258,2050,151.0
word1274,1131828,2051,168.0
word1072,47839,2052,140.0
word895,1102567,2053,168.0
word565,14083,2054,131.0
word561,70281,2055,131.0
word1250,711994,2056,131.0
word131,102938,2057,131.0
word1198,1105033,2058,140.0
word41,177115,2059,168.0
word620,1119211,2060,131.0
word1072,594543,2061,167.0
word90,1125909,2062,195.0
word300,608190,2063,167.0
word1307,1121176,2064,168.0
word956,1125492,2065,167.0
word152,49720,2066,195.0
word133,141324,2067,167.0
word1412,6210,2068,140.0
word775,754594,2069,131.0
word1329,20178,2070,168.0
word119,1133469,2071,140.0
word1175,106590,2072,195.0
word285,10531,2073,131.0
word620,15670,2074,167.0
word1260,45189,2075,151.0
word746,592830,2076,173.0
word1198,20972,2077,140.0
word1333,1134346,2078,195.0
word1331,12960,2079,151.0
word1252,38537,2080,195.0
word20,118424,2081,131.0
word1210,1135750,2082,131.0
word968,131042,2083,131.0
word82,27241,2084,151.0
word469,1128201,2085,167.0
word1171,37483,2086,168.0
word894,28249,2087,140.0
word730,36131,2088,195.0
word976,15889,2089,168.0
word132,162664,2090,195.0
word1209,79809,2091,151.0
word1382,20179,2092,168.0
word158,1152821,2093,130.0
word213,230884,2094,130.0
word695,12330,2095,130.0
word1214,1132416,2096,130.0
word496,1114442,2097,167.0
word599,13269,2098,195.0
word1360,118682,2099,194.0
word229,575331,2100,167.0
word1293,578365,2101,130.0
word1076,400455,2102,130.0
word389,152219,2103,130.0
word1264,68115,2104,168.0
word262,1131164,2105,194.0
word1053,25702,2106,130.0
word1390,1122574,2107,130.0
word1075,409725,2108,173.0
word1423,1126011,2109,194.0
word979,1129106,2110,130.0
word750,1131728,2111,168.0
